district_id,district_th,amphur_id,amphur_th,province_id,province_th
5498,หัวเสือ,612,แม่ทะ,40,ลำปาง
5500,วังเงิน,612,แม่ทะ,40,ลำปาง
5501,สันดอนแก้ว,612,แม่ทะ,40,ลำปาง
5502,สบปราบ,613,สบปราบ,40,ลำปาง
5503,สมัย,613,สบปราบ,40,ลำปาง
5504,แม่กัวะ,613,สบปราบ,40,ลำปาง
5505,นายาง,613,สบปราบ,40,ลำปาง
5506,ห้างฉัตร,614,ห้างฉัตร,40,ลำปาง
5507,หนองหล่ม,614,ห้างฉัตร,40,ลำปาง
5508,เมืองยาว,614,ห้างฉัตร,40,ลำปาง
5509,ปงยางคก,614,ห้างฉัตร,40,ลำปาง
5510,เวียงตาล,614,ห้างฉัตร,40,ลำปาง
5511,แม่สัน,614,ห้างฉัตร,40,ลำปาง
5512,วอแก้ว,614,ห้างฉัตร,40,ลำปาง
5513,เมืองปาน,615,เมืองปาน,40,ลำปาง
5514,บ้านขอ,615,เมืองปาน,40,ลำปาง
5515,ทุ่งกว๋าว,615,เมืองปาน,40,ลำปาง
5516,แจ้ซ้อน,615,เมืองปาน,40,ลำปาง
5517,หัวเมือง,615,เมืองปาน,40,ลำปาง
5518,ท่าอิฐ,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5519,ท่าเสา,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5520,บ้านเกาะ,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5521,ป่าเซ่า,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5522,คุ้งตะเภา,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5523,วังกะพี้,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5524,หาดกรวด,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5525,น้ำริด,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5526,งิ้วงาม,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5527,บ้านด่านนาขาม,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5528,บ้านด่าน,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5529,ผาจุก,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5530,วังดิน,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5531,แสนตอ,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5532,หาดงิ้ว,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5533,ขุนฝาง,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5534,ถ้ำฉลอง,616,เมืองอุตรดิตถ์,41,อุตรดิตถ์
5536,วังแดง,617,ตรอน,41,อุตรดิตถ์
5537,บ้านแก่ง,617,ตรอน,41,อุตรดิตถ์
5538,หาดสองแคว,617,ตรอน,41,อุตรดิตถ์
5539,น้ำอ่าง,617,ตรอน,41,อุตรดิตถ์
5540,ข่อยสูง,617,ตรอน,41,อุตรดิตถ์
5545,ท่าปลา,618,ท่าปลา,41,อุตรดิตถ์
5546,หาดล้า,618,ท่าปลา,41,อุตรดิตถ์
5547,ผาเลือด,618,ท่าปลา,41,อุตรดิตถ์
5548,จริม,618,ท่าปลา,41,อุตรดิตถ์
5549,น้ำหมัน,618,ท่าปลา,41,อุตรดิตถ์
5550,ท่าแฝก,618,ท่าปลา,41,อุตรดิตถ์
5551,นางพญา,618,ท่าปลา,41,อุตรดิตถ์
5552,ร่วมจิต,618,ท่าปลา,41,อุตรดิตถ์
5553,แสนตอ,619,น้ำปาด,41,อุตรดิตถ์
5554,บ้านฝาย,619,น้ำปาด,41,อุตรดิตถ์
5555,เด่นเหล็ก,619,น้ำปาด,41,อุตรดิตถ์
5556,น้ำไคร้,619,น้ำปาด,41,อุตรดิตถ์
5557,น้ำไผ่,619,น้ำปาด,41,อุตรดิตถ์
5558,ห้วยมุ่น,619,น้ำปาด,41,อุตรดิตถ์
5559,ฟากท่า,620,ฟากท่า,41,อุตรดิตถ์
5560,สองคอน,620,ฟากท่า,41,อุตรดิตถ์
5561,บ้านเสี้ยว,620,ฟากท่า,41,อุตรดิตถ์
5562,สองห้อง,620,ฟากท่า,41,อุตรดิตถ์
5563,ม่วงเจ็ดต้น,621,บ้านโคก,41,อุตรดิตถ์
5564,บ้านโคก,621,บ้านโคก,41,อุตรดิตถ์
5565,นาขุม,621,บ้านโคก,41,อุตรดิตถ์
5566,บ่อเบี้ย,621,บ้านโคก,41,อุตรดิตถ์
5567,ในเมือง,622,พิชัย,41,อุตรดิตถ์
5568,บ้านดารา,622,พิชัย,41,อุตรดิตถ์
5569,ไร่อ้อย,622,พิชัย,41,อุตรดิตถ์
5570,ท่าสัก,622,พิชัย,41,อุตรดิตถ์
5571,คอรุม,622,พิชัย,41,อุตรดิตถ์
5572,บ้านหม้อ,622,พิชัย,41,อุตรดิตถ์
5573,ท่ามะเฟือง,622,พิชัย,41,อุตรดิตถ์
5574,บ้านโคน,622,พิชัย,41,อุตรดิตถ์
5575,พญาแมน,622,พิชัย,41,อุตรดิตถ์
5576,นาอิน,622,พิชัย,41,อุตรดิตถ์
5577,นายาง,622,พิชัย,41,อุตรดิตถ์
5578,ศรีพนมมาศ,623,ลับแล,41,อุตรดิตถ์
5579,แม่พูล,623,ลับแล,41,อุตรดิตถ์
5580,นานกกก,623,ลับแล,41,อุตรดิตถ์
5581,ฝายหลวง,623,ลับแล,41,อุตรดิตถ์
5582,ชัยจุมพล,623,ลับแล,41,อุตรดิตถ์
5583,ไผ่ล้อม,623,ลับแล,41,อุตรดิตถ์
5584,ทุ่งยั้ง,623,ลับแล,41,อุตรดิตถ์
5585,ด่านแม่คำมัน,623,ลับแล,41,อุตรดิตถ์
5587,ผักขวง,624,ทองแสนขัน,41,อุตรดิตถ์
5588,บ่อทอง,624,ทองแสนขัน,41,อุตรดิตถ์
5589,ป่าคาย,624,ทองแสนขัน,41,อุตรดิตถ์
5590,น้ำพี้,624,ทองแสนขัน,41,อุตรดิตถ์
5591,ในเวียง,625,เมืองแพร่,42,แพร่
5592,นาจักร,625,เมืองแพร่,42,แพร่
5593,น้ำชำ,625,เมืองแพร่,42,แพร่
5594,ป่าแดง,625,เมืองแพร่,42,แพร่
5595,ทุ่งโฮ้ง,625,เมืองแพร่,42,แพร่
5596,เหมืองหม้อ,625,เมืองแพร่,42,แพร่
5597,วังธง,625,เมืองแพร่,42,แพร่
5598,แม่หล่าย,625,เมืองแพร่,42,แพร่
5599,ห้วยม้า,625,เมืองแพร่,42,แพร่
5600,ป่าแมต,625,เมืองแพร่,42,แพร่
5601,บ้านถิ่น,625,เมืองแพร่,42,แพร่
5602,สวนเขื่อน,625,เมืองแพร่,42,แพร่
5603,วังหงส์,625,เมืองแพร่,42,แพร่
5604,แม่คำมี,625,เมืองแพร่,42,แพร่
5605,ทุ่งกวาว,625,เมืองแพร่,42,แพร่
5606,ท่าข้าม,625,เมืองแพร่,42,แพร่
5607,แม่ยม,625,เมืองแพร่,42,แพร่
5608,ช่อแฮ,625,เมืองแพร่,42,แพร่
5609,ร่องฟอง,625,เมืองแพร่,42,แพร่
5610,กาญจนา,625,เมืองแพร่,42,แพร่
5611,ร้องกวาง,626,ร้องกวาง,42,แพร่
5614,ร้องเข็ม,626,ร้องกวาง,42,แพร่
5615,น้ำเลา,626,ร้องกวาง,42,แพร่
5616,บ้านเวียง,626,ร้องกวาง,42,แพร่
5617,ทุ่งศรี,626,ร้องกวาง,42,แพร่
5618,แม่ยางตาล,626,ร้องกวาง,42,แพร่
5619,แม่ยางฮ่อ,626,ร้องกวาง,42,แพร่
5620,ไผ่โทน,626,ร้องกวาง,42,แพร่
5623,ห้วยโรง,626,ร้องกวาง,42,แพร่
5624,แม่ทราย,626,ร้องกวาง,42,แพร่
5625,แม่ยางร้อง,626,ร้องกวาง,42,แพร่
5628,ห้วยอ้อ,627,ลอง,42,แพร่
5629,บ้านปิน,627,ลอง,42,แพร่
5630,ต้าผามอก,627,ลอง,42,แพร่
5631,เวียงต้า,627,ลอง,42,แพร่
5632,ปากกาง,627,ลอง,42,แพร่
5633,หัวทุ่ง,627,ลอง,42,แพร่
5634,ทุ่งแล้ง,627,ลอง,42,แพร่
